song,bass,drums,other,vocals
e1108928-9776-434c-bc57-c32dfdb7839c,-86.591552734375,5.643087387084961,8.737324714660645,5.349338054656982
553048ce-7afd-4e0e-b4cb-4896620287a1,7.649913787841797,13.24770736694336,7.003747940063477,9.027278900146484
faad432d-6ad0-492d-96f1-321eeb9685b5,18.042179107666016,15.294023513793945,12.694988250732422,-90.8670883178711
312bec8d-1c61-43e0-924a-1fb87ddc3e41,9.892087936401367,9.668563842773438,4.6415886878967285,8.140645027160645
e37cdb09-e648-4e9b-bc06-d178a964161c,10.439851760864258,10.028053283691406,7.617456912994385,9.497075080871582
765d5131-afd9-4ad7-8786-8bef5705c1c2,17.702781677246094,12.178963661193848,5.67620849609375,9.695152282714844
f4b735de-14b1-4091-a9ba-c8b30c0740a7,7.502260208129883,11.330504417419434,7.308704853057861,7.8119797706604
5640831d-7853-4d06-8166-988e2844b652,12.712987899780273,12.135668754577637,7.526833534240723,1.7537963390350342
2e5d996d-43f3-4359-b7c5-afebe9997556,3.6001060009002686,13.446537017822266,11.608153343200684,14.277814865112305
e3ab3975-033b-40e2-b538-09396b3d4244,11.767901420593262,8.626230239868164,8.255616188049316,12.18320083618164
f40ffd10-4e8b-41e6-bd8a-971929ca9138,9.173761367797852,16.82804298400879,6.951288223266602,7.4846978187561035
58efddfb-04b3-4951-858e-e7dbcfccfc21,10.213241577148438,13.369272232055664,8.478144645690918,11.316632270812988
72c6f013-11ea-4bf7-93b2-c6ef2c117718,11.559490203857422,10.0520658493042,7.762739658355713,-88.93203735351562
6ce087b4-e571-4472-9be2-04b5340311c6,7.8818888664245605,7.136327743530273,5.361815452575684,9.16576862335205
7bfa233c-24ed-4c7a-9096-11e3aa00c55d,10.363272666931152,1.226621150970459,6.5794830322265625,7.403256416320801
04798708-6915-4dbc-842e-d394d545d4eb,7.835432052612305,-0.41404545307159424,10.340676307678223,4.341027736663818
5a6df5c7-a58a-479e-bdfb-c5946c221933,10.940975189208984,11.547496795654297,5.191319465637207,9.870949745178223
58fa04aa-426f-4e16-a112-29eb6e2f2d3e,9.907151222229004,-92.97982025146484,9.531103134155273,10.58423900604248
8e2d0c5c-6764-4d74-a740-391d7931ffd7,12.690431594848633,8.824922561645508,4.929458141326904,6.694095611572266
1a32e987-cae8-458f-9c26-d9a6abf5348d,-87.47425842285156,12.069618225097656,9.832963943481445,8.918081283569336
1ade22ad-99bc-4954-b2b9-fb9e8fa06d41,10.714421272277832,7.917551040649414,5.6225972175598145,12.422528266906738
1921a83e-0373-4bf7-8dc9-6cc9401c9309,7.456144332885742,5.706563472747803,9.646862030029297,9.143537521362305
763641c7-488f-4959-a554-fdbce9582644,6.476606845855713,9.825748443603516,-87.72744750976562,8.52274227142334
7dd515b0-e218-425d-b8bf-a75056237d6a,-80.95318603515625,-101.58079528808594,16.725074768066406,-89.87728118896484
5f04798d-c7be-4b8a-90bd-1fcd9946e875,0.8117808103561401,3.3130266666412354,4.33644437789917,5.808395862579346
aaf0fc7b-d7f5-412c-b3b9-313a7c483666,13.351279258728027,-3.47609543800354,10.02003288269043,13.915054321289062
334ed0e5-1761-4ee9-9d39-a555eb9b64a0,-81.66915130615234,5.808777809143066,10.726551055908203,12.861714363098145
bacbb01f-b877-4d62-8050-992f1d85543a,10.374112129211426,9.026507377624512,4.333836078643799,5.5653581619262695
2b4e8304-c92d-4347-b09e-cfb9b3e29bf2,10.509796142578125,12.063337326049805,5.256277084350586,2.5010738372802734
d890ff35-300d-49f2-8054-49ab47262987,2.0559301376342773,8.059439659118652,5.180049896240234,9.842813491821289
7a9f3169-7bdf-483c-9634-8e5b097d50df,10.061908721923828,2.863774299621582,8.088517189025879,9.651176452636719
378742ba-5ba8-44c2-9cfd-8a609decca57,15.468561172485352,7.111102104187012,13.057393074035645,-88.88037109375
63b68795-0076-476b-a917-dec9e89bf91e,14.55029010772705,13.825058937072754,6.611750602722168,9.794082641601562
152d4f5d-4093-4fa4-a4a4-8a9b3502d89d,15.113009452819824,7.213505744934082,8.33770751953125,15.440713882446289
ea29ab4d-7f72-4331-b2a4-d3945c754211,-92.31266784667969,9.398468971252441,8.994797706604004,7.245003700256348
b8a79d39-346e-4258-a810-572b3b2c9ab1,7.588369846343994,10.045462608337402,7.821915149688721,-0.5924927592277527
e78fa5de-cfdd-44fa-87c1-10a337b7011f,0.06701725721359253,13.401386260986328,-4.708261489868164,6.553498268127441
3e656eec-84d4-4a45-b410-d3817d849f92,4.230288982391357,8.034177780151367,4.9602766036987305,6.390717506408691
704f1de9-1d02-4c2b-af05-107a7700a51d,10.99333667755127,15.422743797302246,3.4701972007751465,6.4966325759887695
78ef22ce-472f-4f82-8656-16df73b9465f,15.70219612121582,8.986780166625977,7.056293964385986,9.413596153259277
9f581867-9f63-4ec4-8a43-e62c3c4230a6,14.987079620361328,-0.49723193049430847,9.614357948303223,3.8044562339782715
43ca388d-3e62-4df2-b72d-abf407a7aa5a,-84.62925720214844,12.125798225402832,11.707921981811523,12.215036392211914
22ea41a3-1766-4a76-8071-380b27f1869a,11.458551406860352,10.171590805053711,7.058536529541016,-3.6985440254211426
3e41f238-7c48-4a42-ba70-5ee39824a844,9.468729972839355,3.3464927673339844,8.731210708618164,2.311728000640869
322f4d9d-b0c9-4ab3-9e30-544a25331ffd,12.179832458496094,10.30516242980957,5.986362457275391,11.746420860290527
ed90a89a-bf22-444d-af3d-d9ac3896ebd2,-86.83020782470703,9.840865135192871,8.411157608032227,6.28762674331665
6cd44645-ed19-4ecc-a57c-58d400005b29,13.863941192626953,14.31899642944336,6.865969181060791,10.537492752075195
53808b95-cfe9-461d-a113-ffadf32817a1,9.864998817443848,6.5296173095703125,6.187824726104736,8.282370567321777
f76e2c13-9a9a-4cac-b6dd-45b5111aac6d,8.783122062683105,8.972232818603516,7.760018348693848,9.594783782958984
bbf40b5a-8ef9-4aec-a6c3-8b8706eb2ba0,9.985906600952148,9.190568923950195,6.112744331359863,6.245567321777344
bb45cf1a-4c58-4fe3-88ea-97ef27527507,11.781984329223633,14.512219429016113,7.009525775909424,9.690140724182129
ebea0f1d-8e23-469e-8eed-5269a9c684f0,15.850526809692383,12.314933776855469,13.07536506652832,1.4101934432983398
2973adc9-6bf8-4422-9f7a-6fd0038eb565,14.286401748657227,9.215599060058594,8.525784492492676,13.034043312072754
16fb6c39-3834-4cfc-abf4-abb4a8d4646c,-91.80339813232422,11.649781227111816,11.91960334777832,9.100724220275879
390b4fea-92be-4fe3-9576-86529f80b4ae,7.140215873718262,10.542096138000488,6.519124984741211,8.472565650939941
9c8a5c66-f6d8-4425-8671-6b7aa6a2663b,7.197964668273926,9.506498336791992,10.414461135864258,5.902610778808594
6031b120-f6e2-4999-96ba-a1e31be68ea8,-87.60748291015625,6.2734246253967285,13.207029342651367,6.780829429626465
aefc1609-976b-423e-8516-f7d588d64ff7,7.822798728942871,12.123872756958008,5.078241348266602,-5.392580986022949
d45bb3a6-eb80-44b3-b2ef-56cc9d5b4914,12.030133247375488,13.546100616455078,13.470998764038086,-87.08918762207031
9ce23a79-20eb-431a-80d2-eda3260ef503,11.332696914672852,8.816338539123535,-87.39871215820312,7.001894950866699
6c70d5e0-5972-444a-86f8-a558dbb92d92,-86.80953216552734,10.482271194458008,14.499654769897461,3.311269760131836
fe3ae408-d35f-4c17-aa33-402238725a9d,19.89845085144043,15.727953910827637,9.301691055297852,14.892301559448242
1fc37390-1769-452d-9bea-19025be4c467,11.489258766174316,11.578676223754883,7.019107818603516,7.8903703689575195
6b168ae6-9d8a-4dc2-9d27-898e6871bf8b,6.681085109710693,2.4115853309631348,7.9674601554870605,3.145627737045288
212bb137-fd01-465e-80f3-a890fb0ebcdd,7.215215682983398,9.52424430847168,6.997250556945801,6.927387714385986
747d5c98-665b-4470-a696-7a6cf6968ef1,-85.82991790771484,9.6034517288208,9.44069766998291,5.799771308898926
4a896cde-57c6-4646-b610-1b0b654d0349,10.226415634155273,11.796110153198242,6.5796308517456055,3.3212435245513916
9eb8bc50-cffb-4c19-be0e-d27423e3e102,7.428562164306641,5.019227981567383,11.438838958740234,-92.14265441894531
bd25c90e-d307-4cd9-adfb-46f5e323a81b,-87.21251678466797,6.899105072021484,12.6719970703125,8.811470031738281
36ee7fc6-604c-4a75-b4f0-0a9ceef3b9cb,7.677539825439453,8.139161109924316,6.409050941467285,8.788193702697754
06bfc6e7-e5ac-4827-bf8e-ffaf1675872f,13.225217819213867,7.284451484680176,8.720797538757324,12.329092025756836
95378cf3-e939-42e0-b486-ebf2ca951664,9.36325740814209,8.001367568969727,9.99100399017334,-88.40401458740234
8b83ba75-5e35-48c4-b42f-5419da2e6301,11.822911262512207,16.432828903198242,6.727585315704346,11.811304092407227
49478a32-483f-48d2-a594-d272b44bf587,13.688011169433594,11.71440601348877,7.595861434936523,10.419601440429688
8804c154-6294-481a-ad63-bc61162cae2f,6.107983112335205,10.51486587524414,6.188287258148193,9.921890258789062
f0c565c5-fc73-4da1-b979-0fac0167f671,15.75284194946289,7.127809047698975,7.351225852966309,14.069500923156738
3c3b5fdb-f15e-4ba4-884a-b083ce2426c6,9.924272537231445,10.47847843170166,7.126354694366455,1.309730052947998
c228818e-eabe-434b-9d60-2fb84a6c5b2a,12.373047828674316,13.755929946899414,4.642319679260254,6.449134349822998
f9e58f4d-e361-4598-9c9a-d0a83529cc68,19.310626983642578,10.041166305541992,10.141136169433594,13.85139274597168
b207da3d-4baf-485a-98e1-657602479b3a,17.251989364624023,9.549854278564453,6.064455032348633,10.221818923950195
7efcb55d-c0db-472f-b765-1739ad7536aa,-90.86162567138672,9.486867904663086,6.4250993728637695,10.357187271118164
d2401d3d-967c-46be-b9a0-3da571105158,-87.39474487304688,6.9148640632629395,7.6260809898376465,5.843624114990234
88b545e5-4d06-4d55-a306-1bd3a2915ee5,9.682212829589844,9.942065238952637,-92.8604736328125,9.401639938354492
ef1510e0-ba23-4b59-ba53-14181d73f213,-102.42774963378906,3.1363492012023926,11.146272659301758,7.862542152404785
04204031-4f98-44ba-9c47-98c2f2e6b8fc,5.822811126708984,7.537020683288574,4.6183671951293945,8.482462882995605
4cbd6c36-87a2-4d50-86e3-52d39b98fad3,-5.2888102531433105,5.348963737487793,5.783286094665527,7.977371692657471
d7d28204-a8ac-4c2b-bb3c-c941f4a00b85,8.644890785217285,11.629215240478516,7.240581035614014,11.713294982910156
8f36f17f-c033-4c1b-a793-80dce43d507b,13.711234092712402,11.641708374023438,7.7754597663879395,10.273189544677734
24f8a652-0168-4702-8725-42f9924e6729,16.39362907409668,13.794242858886719,6.296320915222168,2.2069880962371826
06114cc2-e34d-4f8f-82d3-cf6981572f2f,17.224239349365234,0.6132445335388184,6.123117446899414,13.053853988647461
bdcc429e-ed95-40d3-a1af-bad268d66b25,-96.86797332763672,11.536145210266113,8.330957412719727,4.754179954528809
d072debf-ea5b-4e8a-a447-cc1868cfc5fa,0.3184926211833954,7.433426380157471,11.87187385559082,-6.99718713760376
b8d6f3eb-f2d6-4342-af90-6d09f5257b6b,8.361693382263184,6.210141658782959,8.051339149475098,11.427719116210938
89f2c781-5c67-4508-a2d6-236744b8c197,7.287205696105957,8.691232681274414,5.052891254425049,5.643830299377441
e2e4ce50-cd0d-4144-809d-4cf8c8e4912e,12.437650680541992,13.006830215454102,6.516711711883545,5.791097164154053
bc1f2967-f834-43bd-aadc-95afc897cfe7,7.384895324707031,6.084234714508057,9.153392791748047,8.72386646270752
ee082817-dbda-4fbf-b5aa-8dce2320ae35,-85.17066192626953,7.082510948181152,12.996024131774902,2.674337387084961
174a115f-3688-45dc-8c39-9d05f21758e1,10.085898399353027,7.800259590148926,7.3407182693481445,8.27639389038086
2a3fd99d-c86f-4275-9321-ad7146364503,16.56083106994629,13.97977066040039,5.856675148010254,10.984697341918945
c6d73235-1dd5-4085-a3b3-50a3466c6168,-85.17272186279297,9.558794021606445,9.618328094482422,-92.45382690429688
d028d7c2-45c1-4846-b7df-4964238fd460,6.270963668823242,6.289241790771484,12.006669998168945,1.3823826313018799
8a6c9c1f-4865-404f-a805-1949de36a33c,17.947052001953125,0.2156931757926941,6.35944128036499,13.338088035583496
ea898682-08e7-4818-b516-8c0e10a4c20a,13.743847846984863,8.692204475402832,5.538532257080078,6.574973106384277
c8f42ad5-5a2f-4398-b9d9-207fd4fcc551,7.642803192138672,10.07951545715332,6.929610252380371,6.711556911468506
664cc931-4e00-441e-9a78-e7a292515cea,9.533822059631348,-89.4715576171875,10.866649627685547,8.689021110534668
8427760a-b82e-4136-8f12-dfd53cad9bc9,9.594167709350586,-0.8008006811141968,6.583775520324707,8.756856918334961
046ab651-a333-46e1-9d27-ab14ee036c42,8.445935249328613,6.094319820404053,3.16404390335083,1.9255108833312988
dda2c057-6d73-43fa-a130-d7d6562c09ca,15.259529113769531,14.82502555847168,9.35932731628418,8.47967529296875
07fb2df2-91d6-458d-9230-9638b4edac08,6.4163594245910645,11.633864402770996,4.878659725189209,5.3130083084106445
fcd1937f-2b21-4a78-889a-7b7e63e0ebdd,9.48757266998291,16.43248748779297,10.517232894897461,8.609017372131348
30cfc60a-5a57-4000-a05e-65006c8f6f74,9.873109817504883,8.044303894042969,7.453281879425049,-93.3739013671875
9fc0cff7-bb02-496f-9fa1-db67c52b1b4b,11.852407455444336,4.915659427642822,7.713681221008301,5.71390438079834
0f5fb60c-51d4-4618-871d-650c9e927b79,0.016704663634300232,-0.4273093044757843,-2.027432918548584,8.65490436553955
4380ad97-2620-4419-a011-ddfa29a87f54,12.583967208862305,11.194504737854004,9.989322662353516,6.928527355194092
46bc5393-7753-44ae-913b-bd5fa8f33e98,-73.16700744628906,4.827767372131348,25.096818923950195,-79.21458435058594
94fafb2a-9f4e-4a01-bee9-998008f95f41,15.606731414794922,11.575242042541504,9.418803215026855,12.001652717590332
97b07e0e-274e-4212-a66b-44210a48724d,10.536539077758789,9.838591575622559,8.716391563415527,6.315426349639893
fd6e4b4a-f33a-4f3c-aa6e-7c65fd5dc0bc,-84.26242065429688,13.66651725769043,9.178940773010254,6.917115211486816
825f697d-5fcd-4429-ba33-23163c726ca7,15.492735862731934,10.610414505004883,9.545781135559082,-0.43098941445350647
ff486935-7ce2-4e23-8908-0ff5fcc50856,14.048041343688965,8.255843162536621,8.335994720458984,10.07993221282959
6681f493-c996-424a-9bdb-c671912ea9db,5.957517147064209,9.477439880371094,7.693319797515869,2.561786413192749
cff5bcde-6a15-4c5b-b529-e1c528c46335,10.939491271972656,14.195951461791992,6.377692699432373,9.664628982543945
02ee37da-eea3-42b4-83bf-ab7f243afa13,8.902688980102539,12.130125999450684,7.674291610717773,0.6002851128578186
c15ade79-43c0-4271-9f00-a121cefc92e5,9.26451587677002,14.78068733215332,8.36673355102539,8.88412857055664
a6bccb70-62b5-42aa-bfc9-3b0b886a2b2d,6.377823829650879,8.804523468017578,7.16957950592041,7.435205459594727
1ee489e8-55ad-4d4a-8277-24051b85c02d,16.60187530517578,10.556801795959473,6.7375874519348145,1.1102886199951172
22d265ef-ee2b-4aba-8d60-c3430295cd6d,11.650369644165039,9.525214195251465,7.429427146911621,8.512190818786621
ad6c3742-e517-42eb-9dec-e74ed05387cc,-89.53148651123047,14.040666580200195,9.332687377929688,9.814949035644531
7e74ce11-1603-440b-8794-b6e665b917e1,-87.63367462158203,4.259363174438477,14.303011894226074,6.1885223388671875
49ed7cef-8ffb-4833-bc96-6df7b8ff5b43,9.390605926513672,11.167530059814453,7.06278133392334,-0.5867966413497925
d4fe2408-c123-4739-93bb-22f558ae99d7,7.669746398925781,7.9867143630981445,8.951211929321289,8.853997230529785
a0b9a4e4-51f5-4c98-a090-0317fb891056,11.374415397644043,6.613595485687256,3.113340139389038,6.88453483581543
13f233aa-a2e5-4683-8533-2f1e344b55b4,13.961931228637695,7.637918472290039,4.580206394195557,7.8548994064331055
1f98fe4d-26c7-460f-9f68-33964bc4d8d3,10.014410972595215,12.025895118713379,5.723195552825928,6.228780746459961
3c557409-3a34-43c2-9159-5421bbad5ecb,-90.13165283203125,10.024517059326172,11.044174194335938,7.081206321716309
c8752696-4ae5-4e47-b2ad-622496966fa9,-90.51153564453125,12.173291206359863,11.2048921585083,14.109638214111328
d4df499c-e394-4753-b459-e167e6a58bad,9.95803165435791,0.9692442417144775,6.774618148803711,10.745621681213379
737356b2-ce9c-448b-877b-e42b3ed94563,9.648126602172852,9.702181816101074,11.780829429626465,0.9358669519424438
3f5233cb-57fa-4772-b389-f295a6f416ae,6.141323566436768,6.875904083251953,6.274810791015625,8.362634658813477
d4262245-3143-4c05-8423-6cbdc6253042,5.721009254455566,11.407614707946777,10.826604843139648,-86.45256042480469
e62afdcd-0c96-4bee-80c7-1c17b897a6d7,7.491789817810059,4.085882186889648,7.166901588439941,6.798868656158447
25789239-1075-43b9-bfc9-51dff4a29590,8.532090187072754,7.0342302322387695,4.945817947387695,3.93612003326416
3a047d1a-f56d-4bf4-9910-f4f77206e53d,9.631270408630371,10.635558128356934,6.936595916748047,4.258772373199463
b92cb1ca-baa9-4c74-b6dc-36389671ed76,-85.54869842529297,-6.594720840454102,11.152545928955078,6.263458251953125
93dda0e8-dd76-49e4-b08f-54a82387cdf6,10.397591590881348,7.806247711181641,8.353842735290527,8.232481002807617
6ceda40a-88bc-4e98-87c3-dd5c91725d41,5.704385757446289,7.812945365905762,7.903156280517578,9.697755813598633
ca080447-fe99-4f6d-98c9-c69b68dacba3,10.603466033935547,11.426653861999512,6.677727222442627,9.274408340454102
cda46831-26d1-4dd8-ac50-6004d27d45dd,12.864847183227539,5.367793560028076,6.953634738922119,10.537590026855469
3e389000-8fdc-4b63-b8b8-ab044273790d,-90.81893157958984,6.303782939910889,12.118396759033203,6.822404384613037
aa600069-0a98-45e6-94fa-4000bfe46c25,7.9576735496521,8.99070930480957,5.679764747619629,-8.128898620605469
e2ccbc17-44bf-431a-af2b-4cf2fbd19a72,6.410412311553955,11.220888137817383,5.545287609100342,6.846546173095703
4999a0bf-a753-4e0e-85b1-690259dabf96,9.067561149597168,7.898671627044678,5.075283527374268,3.5042738914489746
0177be35-64de-469b-908b-2d9edb49c053,-88.72406768798828,10.517376899719238,11.308341026306152,12.352452278137207
2c020edb-5947-4fa7-afea-ebc592cea683,-88.1734390258789,0.35394012928009033,11.26012897491455,8.101099014282227
afca84b2-0277-4b1b-8696-5f14543f338c,6.2059454917907715,8.996023178100586,6.161665916442871,8.140804290771484
fa46f72c-696d-45bc-bcc5-2b3305800565,7.476708889007568,9.89738941192627,4.82889461517334,-0.9262059926986694
014f3712-293b-42af-9f29-0ed1785be792,13.35251235961914,8.045184135437012,9.704625129699707,8.711210250854492
1afe1b3b-3e2e-48d3-b859-f50e222cbaf4,1.6164064407348633,6.688821315765381,12.303192138671875,4.280582427978516
731893c6-67b9-42f0-aea6-d1f70c2c9870,11.560259819030762,8.051289558410645,7.231169700622559,7.714314937591553
045dcfd1-e960-4332-80cc-fdacc4a7c6a7,9.580733299255371,7.6692047119140625,13.831850051879883,10.036459922790527
c2330200-ad8e-4848-8c2b-b70612f4b80e,8.351304054260254,10.832014083862305,6.188787937164307,14.323878288269043
8042b88a-6179-406b-9ec4-b45a4cdd4a71,14.756518363952637,7.451508522033691,4.243673801422119,4.523475646972656
e4de8632-6f69-4c63-8081-f4c2b77b40df,9.625138282775879,9.624409675598145,7.894205093383789,6.507339954376221
a1dcaeb2-f4e6-4818-b490-09f44d624afc,12.067573547363281,9.672675132751465,5.689764499664307,10.567794799804688
3e7985e5-408f-4cf8-92b9-b9f62f738dd3,0.11672291159629822,10.644583702087402,-2.1773507595062256,11.748547554016113
6e50565e-8179-4913-af54-a2a7f0dcab2f,14.51664924621582,5.714432716369629,11.393022537231445,9.435141563415527
0e0d57cd-8662-4091-86d4-ed3e35d04ef6,7.163060188293457,13.596420288085938,5.376765727996826,10.510566711425781
9ac2612b-e25f-4d27-8d43-b957e7e5a74b,11.956544876098633,11.469310760498047,8.560773849487305,9.106929779052734
05b0ab77-2495-438d-8831-e3d81f96c16d,10.295520782470703,8.818398475646973,5.257579803466797,11.186243057250977
e9336d31-c0df-4c91-be2b-7c4420c9cd34,20.58702850341797,11.990614891052246,10.184667587280273,14.775992393493652
a56d9450-3a26-485c-8ac3-24b6b54e2c1d,14.483857154846191,10.899538040161133,10.879898071289062,-92.17154693603516
7180bffa-dd48-49b9-bc02-f6e3f7f165b0,11.586702346801758,18.150970458984375,7.628934383392334,5.811786651611328
8ce11544-9a6f-4f1e-ac2f-fc10343f15c8,12.731410026550293,6.612801551818848,7.353236675262451,9.65070629119873
4b9f86f4-23e4-458b-839e-8a63b584bea3,13.287514686584473,12.647436141967773,7.585352897644043,7.31757926940918
fac94d9a-59da-4f83-9027-3eafe082ad16,10.609798431396484,11.385334014892578,6.222010612487793,10.899020195007324
b876b54b-6007-4d36-a6f4-efed8829d5fc,13.717080116271973,4.754997730255127,8.788643836975098,9.615495681762695
169628c5-266d-4e11-993b-440fa5fa2167,6.246257781982422,14.20168399810791,3.8640248775482178,7.260561943054199
2dc237cd-1637-46f0-8f58-ca68dc6f6031,16.58099365234375,7.792888164520264,7.987580299377441,6.318254470825195
28748b6e-6125-42f7-998d-2ad734e39b6c,7.320828437805176,9.893978118896484,12.390109062194824,8.43525505065918
bdd109ec-d5dd-4d91-92ad-66b679518026,-92.42449951171875,9.925070762634277,13.960800170898438,10.169812202453613
89c515c9-5e93-4cb4-9806-20432d2d074d,7.268692970275879,11.670661926269531,7.174103736877441,1.3899213075637817
bc964128-da16-4e4c-af95-4d1211e78c70,6.031982421875,8.939241409301758,2.376835823059082,10.152777671813965
a0eae9d2-d97f-401a-a495-1e1d1cb84a9c,10.030341148376465,9.44775390625,6.270617961883545,8.09002685546875
dfb0e076-cb6b-4dcc-9934-c60070ff04d7,7.903074264526367,8.9281644821167,2.081418752670288,7.388724327087402
87a5da23-f17b-44da-accf-c04832f81a14,1.6701481342315674,10.756813049316406,10.940155982971191,10.463993072509766
d624037a-1a76-4dd9-9e60-4ba380748a0b,6.293301582336426,12.436206817626953,5.370125770568848,11.371060371398926
05e7af85-9721-4b42-952a-ccd34feb6033,9.3712797164917,13.766681671142578,7.703955173492432,6.863704204559326
0358fd1e-244a-4422-9a42-29b5d68f6e4b,-83.51982879638672,11.435239791870117,12.555026054382324,8.158539772033691
a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd,-84.43859100341797,8.798868179321289,6.26084041595459,6.398802280426025
cc3e4991-6cce-40fe-a917-81a4fbb92ea6,7.445913314819336,10.064884185791016,4.303417682647705,8.595603942871094
35a19148-49bf-451d-9a0e-5ab8e914c367,5.979931831359863,14.230908393859863,9.193550109863281,7.888694763183594
d8f0e410-5761-4d4a-9000-effe11089bbd,9.974946022033691,8.291633605957031,7.4417548179626465,11.71600341796875
4857878a-e44b-4143-90e9-b65d0b704306,6.1987457275390625,7.3220415115356445,7.442388534545898,7.640462398529053
baea951d-526a-49aa-8329-c8de676341fb,-82.66600036621094,12.761231422424316,13.441081047058105,10.895397186279297
7ba734f0-547e-4142-a9b4-01a0c25b9d1f,5.490269660949707,10.729947090148926,6.165795803070068,4.758443355560303
0d528a19-cb0f-4421-b250-444f9343e51c,13.502856254577637,9.78601360321045,10.334907531738281,0.7371776103973389
125fc63d-9b69-4170-a46a-42c91bc28446,12.542413711547852,8.781356811523438,7.185250282287598,12.453706741333008
7524054e-dc67-47e0-8c26-ea1d4d70d2fb,13.344385147094727,9.841259002685547,6.697989463806152,8.742112159729004
cc7f7675-d3c8-4a49-a2d7-a8959b694004,-86.00320434570312,11.193838119506836,9.73334789276123,11.232763290405273
c70471f9-9c4a-41c9-b8f8-20ac38847a8e,14.377824783325195,14.586503982543945,10.745338439941406,8.646627426147461
260c431b-72d4-4ac6-bae5-ee49ce5c0fe4,8.514162063598633,5.605123519897461,5.7018280029296875,-96.1043472290039
3a6023c3-4cd8-46c0-a376-d353743648a9,0.5111878514289856,11.244887351989746,9.424973487854004,0.8712018132209778
0a589d65-50a3-4999-8f16-b5b6199bceee,-86.18836975097656,11.075536727905273,8.062053680419922,8.895447731018066
